video_id,comment
tRjRLudOEsE,"🙏🏽...The time is fulfilled, and the kingdom of God is at hand; repent [of sin] and believe in the gospel. Mark 1:15🙏🏽😇"
tRjRLudOEsE,"After the ride she was about to request a refund, that’s why she was so nervous"
tRjRLudOEsE,That was a lagging NPC
tRjRLudOEsE,lol she’s probably just tired
tRjRLudOEsE,Buckle up?why u asking her to buckle up?
tRjRLudOEsE,"What exactly went wrong? Answer her damn question... I hate drivers that don't give common greetings, be effing polite for once."
tRjRLudOEsE,"I just say hi and quiet sit in back seat when i on Uber / Lift car. 
I don't want the conversation distract the driver."
tRjRLudOEsE,i like your beard 😮😊🥹
cCmPmQTK5nE,Yn tweakin in a blizzard 😂
cCmPmQTK5nE,A Democrat Judge will probably release him 😢
cCmPmQTK5nE,Hate to say it but he's probably out on a cashless bail?😮
s5CGUnpItMk,📞Call (888) 424-5757 for a FREE case review! or visit: www.rosenfeldinjurylaw.com
ebQzLq83SzE,Are these people just animals
W59vAkzPmXA,So sad how irresponsible people are with their driving
W59vAkzPmXA,Why are people dying everyday??
W59vAkzPmXA,RIP! Jesus Saves! Amen!
W59vAkzPmXA,That's so sad 😢
W59vAkzPmXA,Brandon Johnson replied by ordering another 3 piece catfish at JJ Shrimp paid for by tax payers!
1bJGHfUhF2o,"Yeah remove cyclists , they a bunch of jackoffs"
1bJGHfUhF2o,"“Not very well configured.”

Dude nailed it with the last comment of the segment. 

Placing bike lanes against sidewalks, parking after that, then driving lanes for cars, protects pedestrians, cyclists, and drivers. 

In the future we will continue to see fewer drivers and an increase in micromobility users (bikes, e-bikes, scooters, etc.) which will reduce traffic congestion. If we can do this while reducing deaths and injuries to zero , it would be a major win. Many cities have done it. Most have not."
ieKd1zFR3U0,Sure it did
ieKd1zFR3U0,Good thing he wasn’t ran over by a dump truck
ieKd1zFR3U0,That adrenaline really hits you when that shit happens
ieKd1zFR3U0,No helmet? Deserved
ieKd1zFR3U0,Thats him just biend a bad rider
ieKd1zFR3U0,*E BIKES shouldn't be on the rodes ! Laws need to change ASAP !*
ieKd1zFR3U0,Not an ebike. Electric dirt bike even I'd pedals are under the seat.
ieKd1zFR3U0,whiskey throttle while doing a wheelie
ieKd1zFR3U0,Im convinced he's hate hack his ebike
ieKd1zFR3U0,"MAN BOTHERS & RUINS ALL S Y THERE'S A REASON Y S SAID OF US HUMANS! ONLY WORK 10 PERCENT OF OUR BRAINS EVEN THE ROCKET SCIENTISTS ESPECIALLY BEYONDEST BEYONDEST CRUELTY DOERS., OTHER MEGA HELLS R COMING AIN'T SEEN HEARD OR FELT NOTHING YET STUPID USELESS BED-WETTERS."
ieKd1zFR3U0,What ebike
ieKd1zFR3U0,"Good, now get da F  off the  road"
ieKd1zFR3U0,Embarrasing
ieKd1zFR3U0,The aura debt will be generational
ieKd1zFR3U0,Bro fell and had an excuse before he even hit the ground 😂😂
ieKd1zFR3U0,Haha 🤖
ieKd1zFR3U0,Didn't go into no mode he pulled the throttle tryna show off
ieKd1zFR3U0,Chicago bike Life.?🔥🔥🔥🔥
r6alfWS0TRg,Bicyclists are not in danger. Mass killings in schools killing on the South side that's what's in danger. Don't perpetrate like the bicyclists need this
r6alfWS0TRg,Sue the government!
r6alfWS0TRg,"As much as I support bike lanes, they really should be separated. They're blocking parking, admittedly. And I'm a cyclist."
r6alfWS0TRg,I hope that evil mail lady got fired!!!
r6alfWS0TRg,Let Zero Enigma at them!!!!
r6alfWS0TRg,if police are gonna make most of the city's money by writing tickets anyway why don't they just write more bike lane tickets?
r6alfWS0TRg,Finally some real news that actually matters.
r6alfWS0TRg,Still hasn’t changed. Every morning a cta employee illegally parks infront of the loomis st blue line forcing me into traffic.
r6alfWS0TRg,"This is why I try to ride my bicycle on the sidewalk even though it’s illegal, I’d rather receive a misdemeanor than get run over by some idiot on their cell phone."
r6alfWS0TRg,"Sadly, its the truth....just extend the motorcycle  standard...thats a shame but its a bike..what do you expect..."
r6alfWS0TRg,Foresseable..lost all empathy..bikes dont belong in roadbed..you have assumed the risk..an utterly  unnecessary one
r6alfWS0TRg,Gotta make a fuss about #VisionZero safety campaign.
r6alfWS0TRg,Are cyclists using SeeClickFix to report issues? https://www.huffpost.com/entry/seeclickfix-is-now-your-311_n_2017518
r6alfWS0TRg,Democrats hard at work!!! Wheres all of out hard earned money going? They say its supposed to go to these pot holes
r6alfWS0TRg,I been saying this shit for years but  people told me to stop acting like a pussy and stop complaining .
r6alfWS0TRg,These bike riders never read the MOTORCYCLE HANDBOOK. These Cyclists never wear gear. Plus they ride around like there’s no danger out there
r6alfWS0TRg,"FYI: People on bicycles are ""Bicyclists"" and people on motorcycles are ""Bikers""."
r6alfWS0TRg,"In all my years of cycling, I've never been doored. My biggest problem is potholes at night (when they're hard to see) and people stepping into the street when it says ""don't walk."" As for the grates, I avoid them at all costs."
r6alfWS0TRg,"I could understand USPS and school buses, but that's it."
r6alfWS0TRg,People on bikes are annoying but people in cars are too
r6alfWS0TRg,People should look before they just swing their door open
r6alfWS0TRg,"Unlike New York, at least Chicago has alleys on many streets, which is where deliveries should be made."
r6alfWS0TRg,Grow up and drive a car and motorcycle problem solved.
r6alfWS0TRg,"To protect the cyclists against this the Netherlands has a law: ""the motorist is ALWAYS WRONG unless the opposite is proven"". And we don't need helmets."
r6alfWS0TRg,"Build protected bike lanes.    Problem solved.

Move the bike  lane over to the sidewalk, then the bike lane protection combined with parking spaces, then the road.
Pedestrians and cyclists can get along.  Cyclists and cars not so much."
r6alfWS0TRg,These $&)(;: cyclists are the real problem. They act like all traffic must yield to them. If you see a vehicle or pothole go around it when it's safe. The mail must go through. Cyclists rarely obey traffic laws so they should get what they have coming.
r6alfWS0TRg,Not the cars fault. Entirely at least...infrastructure needs to accommodate these things.
r6alfWS0TRg,"It seems like blacks are the biggest racist, and completely disrespect the law. When questioned repeatedly why she was illegally parked in a bike lane the black women in the postal truck rudely slammed the door. The laws don't apply to black people."
r6alfWS0TRg,sadly no one cares about dead cyclists
r6alfWS0TRg,"Just an uneducated personal opinion, but I see a big difference between a vehicle parked in the bike lane because it is delivering goods and personal automobiles that serve no other purpose than to carry a passenger from one parking space to another. As a cyclist, I have the option of going around the occasional delivery truck. If traffic to the left is too bad, I also have the option of dismounting and walking on the sidewalk to get around the truck."
r6alfWS0TRg,"cyclists off chicago unite!! and take on city hall....
also the local police force should start to write more tickets on people parking their vehicles in the bike lane."
vLd2-KujlUU,Hero!
vLd2-KujlUU,"Josh Johnson was SPOT ON with that ""Mall Cop run"" 🤣🤣"
vLd2-KujlUU,Why do they run with their arms behind their backs 😂
vLd2-KujlUU,The dude was running with his bike and still outran them
vLd2-KujlUU,Bugs Bunny must be proud!
vLd2-KujlUU,😅😅😅😅😅😅😅
vLd2-KujlUU,Someone needs to overdub the Yakety sax 🎷 theme onto this video
vLd2-KujlUU,"Do these ""agents"" get any professionel training whatsoever?"
vLd2-KujlUU,Those masks really slowed them down
vLd2-KujlUU,Speedy González 😂😂
vLd2-KujlUU,And it's STILL funny
vLd2-KujlUU,He was agile
vLd2-KujlUU,Vamannnooooooossss💨
vLd2-KujlUU,Meatballs
vLd2-KujlUU,I hope he got away seriously no one tell on him
vLd2-KujlUU,patriot
vLd2-KujlUU,"Bruh the Cyclist was pushing his bike, not riding it during the majority of the chase and they still couldn't catch him. 😂"
vLd2-KujlUU,Your hard earned Tax money is financing these GTA Roleplay mouth breathers.
vLd2-KujlUU,"I was so confused by Josh Johnson's ""MAGA Mega Mad"" comedy skit tonight. I had to come find this. 🤦‍♀️ 😂"
vLd2-KujlUU,😂😂😂😂😂😂😂😂😂😂😂
vLd2-KujlUU,someone dub this with the benny hill music
vLd2-KujlUU,"Italy here.
What's the name of that guy?
We need a bike rider for the next ""Giro d'Italia"""
vLd2-KujlUU,The Benny Hill theme song would be a perfect fit for this video.
vLd2-KujlUU,chicago or colombia
vLd2-KujlUU,"Yes he got away, he runs fast 🏃‍♂️ nice to see the the agents trying to catch him but they are slow 🐌 🤣🤣"
vLd2-KujlUU,Whew! How HILARIOUS! 🤣😅😂😅
vLd2-KujlUU,Hes a citizen😂😂Makes it even more hilarious 😂😂Saw him speaking in the news tonight.
vLd2-KujlUU,😂😂😂😂. Absolutely hilarious. He beat Trump’s best.
vLd2-KujlUU,Ok ICE on Bikes! And charge for tickets!
vLd2-KujlUU,Anyone know what he picked up off the ground?
vLd2-KujlUU,Kid thought he was cool then ran like a fool 😂
vLd2-KujlUU,Klassik
vLd2-KujlUU,🤣🤣🤣🤣🤣
vLd2-KujlUU,legend created
vLd2-KujlUU,Better than the local ICE TV ads
vLd2-KujlUU,This is why trump and stephen miller needed $170 billion for ICE?
vLd2-KujlUU,Legend
vLd2-KujlUU,😂🤣🤣
vLd2-KujlUU,"Um, what did he do wrong that got him chased? For heckling?"
vLd2-KujlUU,3 Stooges...Benny Hill...Charly Chaplin...? Take your pic😂🤣😂
vLd2-KujlUU,🎉🎉🎉🎉🥳🥳🥳🥳👏👏👏👏🤣🤣🤣🤣🤣🤣🤣
vLd2-KujlUU,Peacemaker S2 broughtme here
vLd2-KujlUU,You almost got to love the try from Meal Team Six there.😂😂
vLd2-KujlUU,I bust out laughing at work🤣🤣
vLd2-KujlUU,Show the one done to Benny Hill end music its GLORIOUS 😂😂😂😂😅😅😅😅😅😅😅😅😅😅😅
vLd2-KujlUU,😭💀🔥🔥🔥
vLd2-KujlUU,😂😂😂😂😂😂 cinematech
vLd2-KujlUU,Add some Benny Hill music and it'd be perfect.
vLd2-KujlUU,This looks like a comedy scene 🎬 😄
cxlpbdVvuJ8,Such a sad story
OcfPCYoD4_A,It's sad that she was killed but bikes don't pay road tax yet their trying to take over the road if bike are going to be on the road they should pay road tax
OcfPCYoD4_A,Peace strength and love
OcfPCYoD4_A,"Amazing how dumb people are taking children on bicycles,  it's not even safe for a bicycle on their highway now and Mama do that amazing"
OcfPCYoD4_A,Belated condolences to the child's family. Rest in peace angel.
OcfPCYoD4_A,You don't need wall protection you need a bicicle culture where drivers and ciclists respect the rules... If u don't have that in a society is never gonna work. I live in the Nederlands everyone has a bicicle and accidents like this also happen but is rare. Rest in peace little one❤️
OcfPCYoD4_A,I came here looking for a goddamn soundbite for my stream and now I’m just sad
OcfPCYoD4_A,Speed bumps ruin your car to bad people can’t just drive right
OcfPCYoD4_A,"That driver might be shaken up for life. My cousin used to be a truck driver and a van cut him off. There was a full family in it. And everyone was killed but ,y cousin. To this day he lives day to day in utter anxiety. He's always shaking, very quietly, sweaty and not too social unless you're family."
OcfPCYoD4_A,"Y r 🚲 pic's being drawn on the Very street 🛣️ 🚛 and 🚕🚓 cars are always passing over on The very pic & signs clearly posted?
Are they saying commit suicide ❓ even 🚌 weird❗"
OcfPCYoD4_A,"Prayers 🙏 to the All The Families Who Are Dealing with Traumatizing Death's 💔,,,Life Is Precious 💝"
OcfPCYoD4_A,Praying for my sweet babt
OcfPCYoD4_A,So that giant cable truck was parked in the bike lane? Then she was trying to right around it and a giant semi truck passed her? It was probably so close up her in that moment she was startled and lost control. The bike fell over but she hopped off and it went under the wheels of the truck. There’s a lot of blame to go around but I’m going to place blame on the two commercial trucks. The one parked in the bike lane is an ahole and the semi driver is an ahole for passing the mother while she was trying to drive around the cable truck. Both companies are going to get sued and lose or have to settle.
OcfPCYoD4_A,"REST IN PEACE ANGEL 👼🏼 BABY. This just made me decide NOT to buy a bike for my nearly two year old and I. Nope. If I was that mother I would not be alive long. I would go insane. Please Lord give her peace and keep her alive and give her a reason to keep living. Amen. We are thinking of you mumma xxoo Gosh, no words are sufficient. No words."
